code,date,pct_float,type
300451,2018-03-07,0.003340679397,定向增发机构配售股份
300168,2018-03-12,0.013193872144,定向增发机构配售股份
300457,2018-03-13,0.007537868605,定向增发机构配售股份
002436,2018-03-16,0.123026106404,定向增发机构配售股份
002415,2018-03-19,0.073648890374,首发原股东限售股份
002352,2018-03-21,0.419914021967,定向增发机构配售股份
603338,2018-03-26,0.715538461538,首发原股东限售股份
600330,2018-04-02,0.012643420916,定向增发机构配售股份
601933,2018-04-02,0.199900000003,定向增发机构配售股份
600079,2018-04-03,0.177671773769,定向增发机构配售股份
300364,2018-04-16,0.15746102919,首发原股东限售股份
300118,2018-04-20,0.267250722628,定向增发机构配售股份
600366,2018-04-23,0.014863429834,股权激励限售股份
002044,2018-04-26,0.032399102032,定向增发机构配售股份
002176,2018-04-26,0.042671099028,定向增发机构配售股份
002716,2018-04-27,0.129672818979,定向增发机构配售股份
300468,2018-05-04,0.003205445022,股权激励限售股份
002709,2018-05-08,0.000626254683,股权激励限售股份
300315,2018-05-08,0.026817103984,定向增发机构配售股份
300364,2018-05-11,0.003043815809,股权激励限售股份
300496,2018-05-14,0.012207298563,股权激励限售股份
300316,2018-05-15,0.000932385743,股权激励限售股份
300468,2018-05-15,0.021290352235,股权激励限售股份
000997,2018-05-16,0.002149555087,追加承诺限售股份上市流通
002422,2018-05-16,0.003548214807,股权激励限售股份
300451,2018-05-21,0.001695391985,"首发原股东限售股份,股权激励限售股份"
601021,2018-05-22,0.000181217154,股权激励限售股份
300457,2018-05-23,0.250243022539,首发原股东限售股份
002384,2018-05-28,0.288471800374,定向增发机构配售股份
600010,2018-05-28,0.304268503543,定向增发机构配售股份
300002,2018-05-29,0.015452968858,定向增发机构配售股份
300468,2018-05-29,0.334035233233,首发原股东限售股份
300465,2018-05-30,0.127762309651,首发原股东限售股份
002407,2018-06-01,0.011437759269,股权激励限售股份
002400,2018-06-04,0.004667962835,定向增发机构配售股份
000807,2018-06-11,0.072682734887,定向增发机构配售股份
600019,2018-06-19,0.000514033542,股权激励限售股份
601211,2018-06-26,0.370326562314,首发原股东限售股份
300226,2018-07-17,0.006236966304,股权激励限售股份
002555,2018-07-17,0.017137191218,定向增发机构配售股份
002709,2018-08-02,0.072983228431,定向增发机构配售股份
603456,2018-08-08,0.00410810329,股权激励限售股份
600410,2018-08-10,0.001163291435,股权激励限售股份
300124,2018-08-13,0.001883469274,股权激励限售股份
002352,2018-08-23,0.189749022741,定向增发机构配售股份
002044,2018-08-28,0.282073667147,定向增发机构配售股份
002600,2018-09-21,0.208915969927,定向增发机构配售股份
300408,2018-09-28,0.001963738718,股权激励限售股份
000997,2018-10-08,0.072360332765,定向增发机构配售股份
002709,2018-10-09,0.00672590957,股权激励限售股份
002044,2018-10-25,0.240956094097,定向增发机构配售股份
600216,2018-10-29,0.008076019793,股权激励限售股份
300118,2018-11-05,0.006738764014,股权激励限售股份
600522,2018-11-12,0.109236475232,定向增发机构配售股份
300408,2018-11-12,0.00021039743,股权激励限售股份
002176,2018-11-13,0.017593008169,定向增发机构配售股份
300496,2018-11-15,0.003406026815,股权激励限售股份
300451,2018-11-16,0.032222665253,定向增发机构配售股份
600216,2018-11-22,0.001694690563,股权激励限售股份
603338,2018-11-22,0.081538100303,定向增发机构配售股份
600516,2018-11-23,0.019708353343,股权激励限售股份
002044,2018-11-23,0.014822786201,定向增发机构配售股份
600584,2018-11-26,0.049564704023,定向增发机构配售股份
000157,2018-12-07,0.010470636055,股权激励限售股份
300496,2018-12-10,0.051864271095,首发原股东限售股份
